11
1000	50	100	10
14.8682	186.3404	31.5342	2.6863	30.2744	33.0476	598.1636	0.8386	29.6513	0.0181	0.0119	12.9988	16.2277	29.8324	21.7506	21.3077	7.6406	13.9617	9.256	208.338	3.1748	91.4373	3.8185	56.8489	6.0594	0.0	34.015	2.8841	1.9419	5.3638	5.4116	0.5775	1.5555	111.7441	4.4647	77.7155	6.9343	51.3697	26.2104	53.1106	0.0	3.1582	3.6086	6.6975	28.3968	5.0824	17.6716	1.4591	5.0762	11.2047	0
1.4263	48.5682	2.5638	1.4722	18.1361	9.0385	254.3237	1.1722	115.8405	0.0442	0.0299	0.0038	13.0872	12.0328	14.0968	4.1452	0.8265	6.3873	1.3278	111.4364	0.5184	0.0144	1.474	47.596	4.8953	0.0	3.219	1.4244	4.6793	3.7835	154.139	7.2235	1.0686	179.8037	1.5218	0.2153	3.9505	19.7152	5.6147	1.8568	0.0216	1.1161	4.3257	0.503	11.6548	6.5103	4.0142	2.4561	3.1087	5.2364	1
8.4257	158.5447	12.2555	3.9583	102.3578	36.6986	597.572	1.7221	10.7283	0.0413	0.017	5.7658	26.4735	77.771	10.1014	5.4765	7.6243	12.8883	5.0223	180.0368	4.034	83.1479	8.6043	51.0398	4.0214	0.0	13.667	5.1457	1.2839	5.5158	2.6535	0.5215	3.4961	209.8109	9.7408	19.0493	6.5492	63.1985	13.6882	20.5011	0.008	1.8153	7.7657	1.8868	17.5544	7.4189	15.6522	0.1252	4.8371	22.4248	0
2.1961	46.1035	3.0222	0.8626	10.8032	1.5389	249.6151	0.4137	49.4484	0.0167	0.066	0.0103	10.379	18.0554	13.5514	8.115	2.6291	10.6544	2.8127	169.0806	0.9785	0.0	2.1877	99.5632	10.0505	0.0	1.5666	4.7103	1.04	3.9632	17.6448	1.4253	0.6803	98.5515	5.0151	21.268	5.0012	50.0047	9.6132	4.5608	0.0388	2.5246	3.8261	0.6943	25.5359	6.6258	3.5281	1.723	3.0559	3.4676	1
3.3346	56.1982	6.2937	1.7711	124.9743	20.8603	296.035	1.5341	7.8409	2.1397	0.0	1.0154	10.4469	17.2646	8.4584	7.0058	5.0027	8.4065	6.9776	94.749	0.3745	5.0542	13.6046	66.8033	1.4665	0.0	5.8882	2.3071	3.3361	4.7783	1.2858	3.8481	0.412	128.8596	6.1808	8.6224	6.3436	34.0822	5.4001	2.4157	0.0	1.4091	4.5239	1.3491	3.9232	8.3814	27.026	0.874	3.3177	38.4309	0
3.3641	88.4442	4.9784	1.1991	14.5201	6.4742	153.6003	0.2522	63.8406	0.0	0.0039	0.0097	12.1494	22.8981	52.4258	13.6171	4.4687	16.6541	3.125	260.0489	1.2376	0.0	7.0997	104.4913	16.1935	0.0	3.135	4.8125	1.3815	5.3502	137.7903	1.0549	0.7787	92.878	4.3058	1.8642	4.8735	66.9256	6.7213	3.428	0.0455	1.9035	5.0373	0.6477	29.9878	14.0871	5.8592	4.5116	4.3745	3.4285	1
17.5627	156.5368	55.6233	3.3004	97.0171	30.0423	907.4357	1.0965	33.1623	0.1395	0.0026	4.8927	52.7204	38.7222	2.5731	1.8779	11.6541	22.4478	3.1071	261.3699	2.4742	64.0194	3.6054	23.3368	0.9951	0.0	33.0224	6.5219	1.4971	4.4984	0.5415	9.9332	1.5829	366.916	9.1325	60.3618	5.6941	110.6145	15.9022	48.528	0.0	2.4722	2.763	2.9328	7.0433	3.1027	18.1502	0.0805	6.9578	12.0918	0
1.0823	39.0491	3.6542	0.652	9.649	1.7984	155.1681	0.7737	103.7561	0.0196	0.0	0.0	9.2104	15.818	24.4371	13.9372	2.3082	9.112	0.7639	203.9334	0.0972	0.0	2.5814	64.3856	6.2955	0.0	0.7869	3.3534	1.1831	4.0127	213.7467	4.5991	0.8011	99.8127	1.4105	0.7209	2.2238	46.4428	6.4886	1.9679	0.0456	1.168	2.7547	0.4384	19.5413	9.8328	3.2404	3.9045	3.5333	3.3951	1
2.1042	34.6533	9.2914	3.1866	24.1667	20.0258	673.4403	2.3934	52.1626	6.6743	0.0	0.0813	92.3481	15.3131	4.1207	5.6792	4.6542	13.9061	1.7277	84.8423	1.3231	15.2223	4.9114	27.6162	1.4212	0.0	7.3116	2.1062	0.4469	15.5229	0.4685	3.2004	1.7227	164.063	11.2508	1.547	10.5776	12.182	11.6675	5.1626	0.6402	1.1241	13.5241	1.0399	5.6252	4.9814	7.4536	0.22	8.4791	9.5343	0
1.3707	55.6768	20.1208	0.4543	6.2899	2.4976	115.2409	0.3765	71.5964	0.08	0.0158	0.0164	19.2618	9.2952	29.7403	9.9456	2.1036	11.932	1.3857	307.6174	0.2675	0.0	3.9503	82.5399	8.482	0.0	3.0824	2.8722	1.8974	4.4436	171.9193	0.2576	0.4808	279.3348	4.1481	0.717	3.1062	23.2587	8.6888	3.9808	0.0465	1.0252	4.13	0.7057	14.559	8.2387	3.1763	1.3389	4.6201	8.5979	1
4.011	89.5595	7.6762	6.5587	31.0014	33.3964	135.2445	5.069	27.4413	0.1397	0.1677	2.6183	12.4867	20.8688	15.4285	2.661	5.3064	38.4105	10.5044	120.4003	5.8653	61.4584	1.913	22.849	10.2301	0.0	118.3586	4.7903	0.6018	7.2929	1.3388	2.8502	2.9722	38.9606	4.9398	39.4882	5.7846	26.5953	7.3045	23.7039	0.0232	4.8176	20.8169	6.3846	6.2432	1.9838	23.8463	1.6579	9.1591	8.7407	0
0.8167	87.161	0.2356	1.6832	3.4837	4.1885	174.6963	1.2638	14.7665	0.244	0.1656	0.0048	8.7428	18.9673	144.1941	59.8098	1.0977	16.5623	2.3412	559.7987	0.3307	0.0	2.591	150.6358	58.8292	0.0325	3.3359	2.1914	3.4033	4.8193	54.7279	1.0984	2.663	57.5926	8.414	3.3964	3.5544	33.7941	3.0324	2.0197	0.1845	3.4986	23.842	1.4904	7.9368	16.8875	7.2718	5.3419	5.2201	4.7264	1
11.0264	109.3926	28.198	4.4082	70.7409	22.8031	585.207	1.9488	15.129	0.0442	0.0	5.1794	41.9107	41.8279	5.2284	2.2469	13.8984	14.5301	6.326	158.7194	7.3328	53.9735	10.962	43.9686	1.8764	0.0	18.7079	6.7106	2.3408	4.6875	1.6639	1.2622	2.4192	125.7511	3.6486	18.9673	7.4106	66.8537	17.0835	58.5302	0.0	3.5477	3.846	2.6343	10.0838	7.4713	23.1956	0.043	4.1781	24.2261	0
2.1691	70.8011	4.3842	0.6751	7.5961	2.863	137.8216	0.4692	122.8586	0.0042	0.0208	0.0035	6.4478	22.3699	38.4539	20.8675	2.472	18.3724	1.6432	242.7593	0.1481	0.0	1.9715	88.5159	13.154	0.0	2.3562	1.8134	1.2107	8.7942	255.7293	2.2457	1.9865	179.5407	3.0634	0.1794	4.4406	76.4757	4.4171	4.8403	0.1076	1.946	6.7833	0.9534	17.3208	10.597	4.6411	2.7966	6.09	5.0322	1
5.3799	114.2304	6.5871	4.3647	16.985	43.4546	363.483	5.3367	10.4892	0.0122	0.018	21.1071	7.1007	26.762	2.6756	10.341	8.8757	10.5981	7.2995	149.9823	15.6453	129.3288	3.9751	7.1548	1.0448	0.0	32.1479	1.931	0.6316	6.2488	0.8438	1.1563	3.0498	171.2326	30.4707	23.1895	4.5584	45.5739	15.5892	48.4007	0.0	0.9575	2.4647	1.5359	4.5425	2.3422	10.6168	0.0	3.4148	2.9039	0
1.7932	55.3736	2.0922	1.6159	5.9457	11.2728	112.4495	0.6008	108.1532	0.0373	0.086	0.0034	4.9253	16.2853	27.0918	14.0127	1.9561	13.2483	3.7661	198.4865	0.532	0.0	2.5433	83.5239	9.3528	0.0	2.6963	2.7244	2.4789	5.4955	206.4543	2.0203	0.9828	86.5088	3.7947	0.9016	5.1447	34.6133	3.4898	1.985	0.0674	1.6343	7.1001	0.7825	24.4097	13.8691	4.6068	4.056	5.6333	3.7759	1
10.3249	114.8819	6.2965	4.4255	42.7977	30.7644	202.454	2.3506	29.7831	1.3941	0.0196	4.4632	9.1211	21.3888	2.509	7.1274	7.7004	15.6351	3.9649	77.6292	3.4488	62.3682	8.6085	46.0353	0.6252	0.0	75.1092	2.0177	0.4386	2.6443	0.7941	0.3275	2.4707	74.347	17.5178	20.9076	3.9605	31.5829	13.2227	23.1059	0.0	1.4149	3.5066	1.6603	3.8445	2.256	8.7584	0.072	4.2327	6.3416	0
2.0763	69.323	3.153	1.3401	3.1837	1.822	95.121	0.4327	58.3096	0.0057	0.0341	0.0	3.6785	10.938	94.703	52.6565	2.3625	21.3311	0.7903	265.8728	0.0499	0.0	1.2065	127.8466	48.6104	0.0	1.5201	1.677	1.6739	5.2917	104.2009	0.2037	1.4926	106.6464	2.1173	0.4099	4.6916	74.0647	2.19	2.9104	0.2405	0.8692	14.9013	0.9842	18.233	7.3292	3.9359	5.3429	6.224	4.1932	1
12.8518	192.1551	8.9723	3.919	166.6205	18.1273	203.1516	1.5322	5.9807	0.0058	0.0	7.819	8.896	55.0089	9.8665	2.5411	6.7956	17.1236	5.1776	389.543	10.8788	63.1624	5.9545	41.4494	7.3894	0.0	23.4707	10.256	1.4844	4.598	1.3993	0.2343	4.1469	81.8251	5.975	6.5442	3.6551	86.0017	28.9521	4.4837	0.0	2.0634	5.3707	1.7543	17.8126	6.9738	13.72	0.1284	6.2656	45.1268	0
1.4245	46.3991	2.0969	0.6553	5.8534	1.3309	160.0858	0.6011	130.8683	0.019	0.0094	0.013	6.2186	16.1909	20.5675	10.5601	1.8692	16.5052	0.702	172.262	0.0817	0.0	2.0323	53.9097	17.8379	0.0	1.0949	2.0003	1.2885	3.8457	380.2486	0.412	1.0906	149.2163	2.6298	1.9018	4.9095	58.3893	3.7921	1.9797	0.0295	1.3963	6.5509	1.1543	25.8282	9.3158	2.1948	2.1896	4.7694	2.4482	1
7.2317	140.5153	5.8442	4.412	115.9865	15.0132	120.9083	1.8049	21.757	0.2741	0.0052	3.788	6.7323	83.6457	20.2965	1.8867	9.0886	16.863	4.499	237.7294	6.2261	40.9972	6.5124	24.8964	3.9083	0.0	14.9759	5.9067	2.7258	7.2884	4.9039	0.6336	6.9751	64.6323	11.3133	5.6415	5.6134	69.8866	27.1246	4.1855	0.0	1.4936	7.092	1.2971	21.037	5.6805	10.3209	0.0407	6.2371	22.0244	0
2.4079	28.2529	5.7466	0.7056	3.8996	3.0249	148.1324	0.477	33.6508	0.028	0.0346	0.0173	9.6809	8.3783	13.1373	2.8923	1.2371	1.5312	1.4772	183.8034	0.1804	0.0	4.5653	65.3694	2.6346	0.0	0.5149	3.5892	1.3702	0.9309	284.3662	0.6163	0.1652	56.2722	0.4227	0.3704	2.4189	17.1098	6.9725	1.3424	0.0163	1.3182	1.312	0.1485	17.6722	14.1909	3.2853	0.7631	2.3977	3.2471	1
10.8072	101.4663	15.4841	6.0324	68.9887	19.8363	290.5995	2.5993	12.2391	0.2412	0.0	4.5426	9.2434	47.9432	10.1229	0.9734	15.6834	10.9074	5.6025	204.7695	3.8579	75.6175	10.1693	31.0789	1.7337	0.0	25.5711	6.5033	1.3076	3.4604	2.3833	0.8557	4.1205	90.937	5.0456	7.0165	4.5419	63.8688	19.6317	8.9169	0.0	1.7332	3.8205	1.1277	10.9139	8.4692	14.1883	0.6151	4.1261	43.0083	0
0.9371	41.8566	3.4674	0.3126	8.2485	2.1805	197.8539	1.1183	112.6788	0.0114	0.0	0.0	13.8334	9.17	13.9312	18.4826	1.2302	16.5952	0.6217	133.8263	0.094	0.0	1.1014	27.5189	9.6643	0.0	2.5163	1.6386	0.7874	4.9193	206.0349	2.6755	0.4348	130.0133	1.542	0.2565	3.1632	29.186	4.3059	3.1881	0.0	0.8417	4.1202	0.5391	12.6648	8.7487	2.3334	1.2701	4.5795	1.4419	1
3.4988	40.3987	7.986	1.6129	20.5285	27.2328	347.8643	0.8441	6.7911	0.0639	0.0	1.3426	16.099	24.7728	6.1165	4.4931	2.2513	8.2915	5.1715	100.6242	1.7621	45.2056	6.1829	47.9578	2.77	0.0	3.6646	1.3588	0.9543	7.6821	0.9522	1.9051	1.6911	131.2701	8.3123	16.0036	3.7675	44.8956	6.6347	11.4647	0.0	2.3909	3.476	1.7645	3.0637	10.1229	22.0467	0.0368	5.8974	13.1344	0
1.5662	49.6358	4.9762	0.3496	6.3473	3.0422	143.4884	0.841	135.6122	0.0	0.0	0.006	6.9686	8.7137	16.0917	6.9983	1.8195	8.1874	1.7266	154.4877	0.2731	0.0	2.2356	64.2987	3.8744	0.0	2.987	3.3329	0.9057	4.061	556.3544	0.239	0.5743	106.4238	2.1373	0.1878	3.1987	18.6385	5.2942	1.4799	0.0	0.8745	4.6674	0.8176	15.3851	18.6975	5.4313	1.7812	4.4032	5.9107	1
15.6584	63.9392	37.0633	2.2212	95.9134	52.369	447.74	1.1908	15.5339	4.7097	0.0	6.2258	27.133	27.4448	8.0025	13.3057	7.8624	13.6105	8.1318	228.7847	2.5048	29.9749	6.1997	46.5522	1.8662	0.0	8.9315	4.5773	2.7372	7.8265	0.9298	43.9028	0.8491	147.0186	5.0021	36.4161	5.8829	106.034	9.9965	33.0355	0.0333	1.3952	2.819	7.4089	7.1362	10.1925	30.9961	0.0248	4.3935	14.0864	0
1.2637	43.0234	3.1199	0.5363	13.9656	3.3893	126.3183	1.2149	134.1554	0.0163	0.0726	0.0246	6.5698	17.5705	24.4354	15.9017	1.5186	9.5261	1.0937	143.6814	0.2723	0.0042	1.9407	52.7703	18.1884	0.0	1.9493	1.4639	1.2182	4.9212	282.2663	1.1653	0.8499	119.2731	2.6958	6.861	4.5547	29.2159	4.3135	2.3932	0.0126	2.7249	6.1661	0.9751	16.877	12.467	4.5632	2.3725	6.3485	3.945	1
10.1149	135.491	20.4541	7.1536	24.5801	20.8528	596.964	4.8943	29.0273	0.1123	0.0093	7.0912	25.8852	15.0214	1.7676	1.9055	11.9734	31.0995	11.2253	190.7731	3.3448	109.2275	5.4049	13.5813	0.8444	0.0	35.1143	4.4778	1.416	5.0909	1.1148	5.0156	0.8101	134.6225	2.9984	27.0802	7.1173	41.6979	16.928	55.8166	0.0	4.8338	1.882	2.3631	5.2701	2.9687	57.0222	0.0486	4.3006	11.382	0
2.0357	60.0575	3.6502	0.8871	3.4251	1.1229	122.8195	0.2856	97.2178	0.0035	0.0035	0.0201	10.6641	11.3832	49.3934	23.8111	1.2186	11.0553	0.674	232.3923	0.0415	0.0	3.2647	99.1501	26.452	0.0	2.7139	1.3216	2.7522	4.4889	501.2432	3.6153	2.6538	116.3911	1.5482	0.0565	4.2618	41.9524	3.1004	7.6838	0.0568	0.9883	5.0862	1.8079	17.4605	11.694	2.7194	2.4844	8.5255	2.8371	1
9.2441	181.1531	4.1992	7.1134	109.0599	93.4784	307.0906	6.8466	2.932	0.0779	0.0	19.1022	25.2334	16.2313	6.6673	9.3164	11.3932	9.3911	9.094	68.9342	6.0178	56.7963	3.9323	26.4741	1.5202	0.0	56.8093	2.4032	0.3658	3.3082	0.734	14.8733	1.2696	105.0325	1.1657	36.6438	4.7922	43.1728	17.5517	34.6588	0.0	4.1027	4.1608	3.301	10.8222	2.7118	22.9184	0.0506	7.0217	4.0037	0
1.5704	64.2543	11.5959	1.0698	30.2961	1.1014	317.2043	1.3171	41.7679	0.0041	0.0	0.0034	32.507	11.5356	17.7049	7.8024	1.6428	11.9705	1.6961	189.8244	0.0856	0.0	1.5955	77.2324	14.553	0.0	2.1631	3.8648	0.6058	9.5692	18.915	11.1324	0.4992	207.6118	2.1112	3.9839	5.5184	126.1936	8.2486	8.4915	0.0287	2.3491	3.5415	0.8986	20.8944	10.0123	4.8617	2.1032	4.0499	8.7956	1
12.684	167.4428	3.6246	6.2451	14.4537	46.7977	428.4485	7.7573	19.077	0.0037	0.0	16.4733	11.8096	12.3262	1.0271	3.2844	6.2053	9.9978	3.5517	50.3073	2.4879	122.2227	2.1445	5.7005	0.2857	0.0	88.1408	3.7527	0.3257	2.8296	0.5869	0.623	0.9762	99.356	0.8519	40.5951	2.8877	53.2098	19.7058	3.754	0.0	1.2446	1.3299	1.7043	9.1178	2.8352	10.8069	0.1069	3.264	9.4485	0
0.888	52.8229	1.626	0.6006	12.2125	3.1418	154.4308	1.0818	102.1502	0.0333	0.0055	0.0023	9.593	13.4099	34.8172	13.2598	0.994	12.6183	1.5833	187.47	0.4767	0.0	1.9809	86.5655	12.5205	0.0	2.5428	1.9897	1.5374	5.0662	363.2636	3.2055	1.1247	80.3161	3.0641	10.928	6.6214	35.9452	4.6421	3.8556	0.1224	1.9975	5.3284	1.2043	19.2258	12.3069	3.9295	3.1373	5.6198	5.0833	1
14.2178	188.6772	18.17	2.3081	75.985	42.5701	419.9249	0.6874	5.4592	0.0263	0.0	2.301	27.6055	21.4543	13.5025	4.6565	4.725	28.464	4.5139	245.8173	0.5994	20.972	13.8152	19.3005	0.3557	0.0	12.8645	7.5701	0.7955	3.7531	2.4178	1.7109	0.2896	135.1068	2.8129	25.1456	4.6476	56.2154	11.7049	17.9497	0.0122	4.9473	1.0042	5.3078	2.6943	7.9652	37.0277	0.0	4.5745	55.3527	0
0.8235	24.752	2.3301	0.2578	12.6706	1.6863	182.2044	1.2055	108.6792	0.0045	0.0	0.0	1.8639	9.7439	8.4827	4.7665	0.6612	11.7885	0.5946	83.6644	0.2517	0.0	1.6467	36.9258	2.674	0.0	1.6979	1.1168	0.4177	2.3081	384.2521	0.4198	0.4799	154.0811	0.6253	0.3435	3.6532	14.9588	5.0849	16.8308	0.0104	0.7709	3.5328	0.511	22.8916	17.3448	2.84	1.225	4.134	4.6818	1
13.2074	29.0469	25.5694	2.122	33.3174	25.3195	354.9717	5.1653	13.3573	9.5354	0.0	7.8656	45.4283	12.3442	1.6447	11.5087	7.7151	14.3797	2.5843	42.7616	6.6811	2.3037	7.3822	10.0953	0.8075	0.0	50.432	6.5238	3.6773	2.4995	0.654	4.6051	0.5994	188.657	9.9478	31.2433	8.709	71.3864	4.7685	36.5347	1.8696	1.4705	1.6077	1.2943	6.9348	2.6882	10.9323	2.2174	3.6696	6.0854	0
2.3552	136.5841	8.5712	5.9277	10.5847	15.0929	161.5639	8.6355	2.055	0.0965	0.1795	0.014	14.1987	31.2334	19.6166	12.1662	4.4649	18.8664	2.8353	242.4328	0.5907	0.0264	4.3459	84.4068	36.4777	0.0	5.0466	2.7375	6.4252	7.0555	6.4514	0.8959	1.1483	120.9162	4.5664	1.7438	7.0669	63.5546	4.2484	3.063	0.7255	2.695	4.9363	2.3287	26.4548	13.9346	5.2517	2.7406	5.3796	5.561	1
9.1224	43.6298	9.2826	3.7288	33.3971	25.4172	297.848	3.6018	132.4897	0.0	0.0	3.7445	85.287	24.7092	8.0063	21.7	6.3696	27.657	2.6416	96.2031	1.4831	81.2274	3.8995	169.7789	3.3251	0.0	39.0486	2.0906	0.5802	10.4508	1.2089	1.9742	1.7203	98.4557	9.2237	12.1192	5.3178	51.7748	4.8751	7.0262	0.0114	1.362	5.0191	1.3029	6.0264	3.0785	23.2972	0.5712	5.5041	7.2889	0
1.9375	18.1982	2.4775	0.827	4.7298	2.3752	316.4317	0.5076	40.1523	0.0263	0.0	0.0031	7.6155	10.5679	27.4263	28.6707	2.5883	6.8087	1.0941	384.0153	0.2105	0.0	1.9657	97.3955	11.743	0.0	0.5235	4.3922	2.4156	2.7471	140.4023	0.8193	0.7013	97.717	1.3661	0.6796	5.8025	28.2788	8.0387	2.5404	0.0786	1.2065	2.6801	0.1627	30.8913	9.5248	2.9475	2.1468	4.2647	2.6503	1
10.877	134.1365	7.8295	6.4198	12.571	23.1049	486.0626	1.2687	9.4847	0.0205	0.0	5.2202	6.3342	13.4426	1.6236	4.7801	7.011	6.0621	3.3707	48.5915	2.2067	44.1175	2.556	17.2599	0.7479	0.0	33.7515	2.8582	0.4161	4.9205	0.3521	0.7578	1.1509	118.7796	5.447	19.9491	3.5123	97.7979	12.2441	49.576	0.006	2.5188	1.4781	0.6272	3.7685	2.1502	22.4721	0.06	2.8579	8.7425	0
3.945	22.9953	8.8785	1.5148	11.7194	16.8639	408.7582	0.17	40.5803	0.0624	0.0185	0.0103	7.0395	49.6068	19.0961	8.4562	1.5963	2.644	4.7422	186.3616	0.7233	0.0	4.7476	102.684	12.1612	0.0	0.3541	3.896	2.257	0.9938	77.8166	0.1139	0.7641	151.393	0.4911	0.3301	3.0006	47.8314	10.5585	1.2949	0.0725	0.6011	3.6269	0.0926	10.4651	15.6182	2.443	2.1374	3.1646	8.9316	1
4.1027	125.6222	16.4396	1.8466	13.6434	29.1977	959.0068	1.0703	6.8016	0.192	0.0	4.98	6.9856	17.5253	2.7527	1.9389	1.735	6.8036	5.0324	113.8464	9.4518	51.9271	5.4861	19.455	0.8709	0.0	12.1257	1.9224	0.8541	4.0059	0.3562	0.5946	1.9917	169.5971	3.2649	32.0621	3.6201	23.2647	55.4067	30.9055	0.0	2.4613	2.7941	1.2374	3.7007	3.728	16.1342	0.0958	3.7167	20.7752	0
