6
100	20	20	5
3.3641	88.4442	4.9784	1.1991	14.5201	6.4742	153.6003	0.2522	63.8406	0.0	0.0039	0.0097	12.1494	22.8981	52.4258	13.6171	4.4687	16.6541	3.125	260.0489	1
17.5627	156.5368	55.6233	3.3004	97.0171	30.0423	907.4357	1.0965	33.1623	0.1395	0.0026	4.8927	52.7204	38.7222	2.5731	1.8779	11.6541	22.4478	3.1071	261.3699	0
1.0823	39.0491	3.6542	0.652	9.649	1.7984	155.1681	0.7737	103.7561	0.0196	0.0	0.0	9.2104	15.818	24.4371	13.9372	2.3082	9.112	0.7639	203.9334	1
2.1042	34.6533	9.2914	3.1866	24.1667	20.0258	673.4403	2.3934	52.1626	6.6743	0.0	0.0813	92.3481	15.3131	4.1207	5.6792	4.6542	13.9061	1.7277	84.8423	0
1.3707	55.6768	20.1208	0.4543	6.2899	2.4976	115.2409	0.3765	71.5964	0.08	0.0158	0.0164	19.2618	9.2952	29.7403	9.9456	2.1036	11.932	1.3857	307.6174	1
4.011	89.5595	7.6762	6.5587	31.0014	33.3964	135.2445	5.069	27.4413	0.1397	0.1677	2.6183	12.4867	20.8688	15.4285	2.661	5.3064	38.4105	10.5044	120.4003	0
0.8167	87.161	0.2356	1.6832	3.4837	4.1885	174.6963	1.2638	14.7665	0.244	0.1656	0.0048	8.7428	18.9673	144.1941	59.8098	1.0977	16.5623	2.3412	559.7987	1
11.0264	109.3926	28.198	4.4082	70.7409	22.8031	585.207	1.9488	15.129	0.0442	0.0	5.1794	41.9107	41.8279	5.2284	2.2469	13.8984	14.5301	6.326	158.7194	0
2.1691	70.8011	4.3842	0.6751	7.5961	2.863	137.8216	0.4692	122.8586	0.0042	0.0208	0.0035	6.4478	22.3699	38.4539	20.8675	2.472	18.3724	1.6432	242.7593	1
5.3799	114.2304	6.5871	4.3647	16.985	43.4546	363.483	5.3367	10.4892	0.0122	0.018	21.1071	7.1007	26.762	2.6756	10.341	8.8757	10.5981	7.2995	149.9823	0
1.7932	55.3736	2.0922	1.6159	5.9457	11.2728	112.4495	0.6008	108.1532	0.0373	0.086	0.0034	4.9253	16.2853	27.0918	14.0127	1.9561	13.2483	3.7661	198.4865	1
10.3249	114.8819	6.2965	4.4255	42.7977	30.7644	202.454	2.3506	29.7831	1.3941	0.0196	4.4632	9.1211	21.3888	2.509	7.1274	7.7004	15.6351	3.9649	77.6292	0
2.0763	69.323	3.153	1.3401	3.1837	1.822	95.121	0.4327	58.3096	0.0057	0.0341	0.0	3.6785	10.938	94.703	52.6565	2.3625	21.3311	0.7903	265.8728	1
12.8518	192.1551	8.9723	3.919	166.6205	18.1273	203.1516	1.5322	5.9807	0.0058	0.0	7.819	8.896	55.0089	9.8665	2.5411	6.7956	17.1236	5.1776	389.543	0
1.4245	46.3991	2.0969	0.6553	5.8534	1.3309	160.0858	0.6011	130.8683	0.019	0.0094	0.013	6.2186	16.1909	20.5675	10.5601	1.8692	16.5052	0.702	172.262	1
7.2317	140.5153	5.8442	4.412	115.9865	15.0132	120.9083	1.8049	21.757	0.2741	0.0052	3.788	6.7323	83.6457	20.2965	1.8867	9.0886	16.863	4.499	237.7294	0
2.4079	28.2529	5.7466	0.7056	3.8996	3.0249	148.1324	0.477	33.6508	0.028	0.0346	0.0173	9.6809	8.3783	13.1373	2.8923	1.2371	1.5312	1.4772	183.8034	1
10.8072	101.4663	15.4841	6.0324	68.9887	19.8363	290.5995	2.5993	12.2391	0.2412	0.0	4.5426	9.2434	47.9432	10.1229	0.9734	15.6834	10.9074	5.6025	204.7695	0
0.9371	41.8566	3.4674	0.3126	8.2485	2.1805	197.8539	1.1183	112.6788	0.0114	0.0	0.0	13.8334	9.17	13.9312	18.4826	1.2302	16.5952	0.6217	133.8263	1
3.4988	40.3987	7.986	1.6129	20.5285	27.2328	347.8643	0.8441	6.7911	0.0639	0.0	1.3426	16.099	24.7728	6.1165	4.4931	2.2513	8.2915	5.1715	100.6242	0
1.5662	49.6358	4.9762	0.3496	6.3473	3.0422	143.4884	0.841	135.6122	0.0	0.0	0.006	6.9686	8.7137	16.0917	6.9983	1.8195	8.1874	1.7266	154.4877	1
15.6584	63.9392	37.0633	2.2212	95.9134	52.369	447.74	1.1908	15.5339	4.7097	0.0	6.2258	27.133	27.4448	8.0025	13.3057	7.8624	13.6105	8.1318	228.7847	0
1.2637	43.0234	3.1199	0.5363	13.9656	3.3893	126.3183	1.2149	134.1554	0.0163	0.0726	0.0246	6.5698	17.5705	24.4354	15.9017	1.5186	9.5261	1.0937	143.6814	1
10.1149	135.491	20.4541	7.1536	24.5801	20.8528	596.964	4.8943	29.0273	0.1123	0.0093	7.0912	25.8852	15.0214	1.7676	1.9055	11.9734	31.0995	11.2253	190.7731	0
2.0357	60.0575	3.6502	0.8871	3.4251	1.1229	122.8195	0.2856	97.2178	0.0035	0.0035	0.0201	10.6641	11.3832	49.3934	23.8111	1.2186	11.0553	0.674	232.3923	1
9.2441	181.1531	4.1992	7.1134	109.0599	93.4784	307.0906	6.8466	2.932	0.0779	0.0	19.1022	25.2334	16.2313	6.6673	9.3164	11.3932	9.3911	9.094	68.9342	0
1.5704	64.2543	11.5959	1.0698	30.2961	1.1014	317.2043	1.3171	41.7679	0.0041	0.0	0.0034	32.507	11.5356	17.7049	7.8024	1.6428	11.9705	1.6961	189.8244	1
12.684	167.4428	3.6246	6.2451	14.4537	46.7977	428.4485	7.7573	19.077	0.0037	0.0	16.4733	11.8096	12.3262	1.0271	3.2844	6.2053	9.9978	3.5517	50.3073	0
0.888	52.8229	1.626	0.6006	12.2125	3.1418	154.4308	1.0818	102.1502	0.0333	0.0055	0.0023	9.593	13.4099	34.8172	13.2598	0.994	12.6183	1.5833	187.47	1
14.2178	188.6772	18.17	2.3081	75.985	42.5701	419.9249	0.6874	5.4592	0.0263	0.0	2.301	27.6055	21.4543	13.5025	4.6565	4.725	28.464	4.5139	245.8173	0
0.8235	24.752	2.3301	0.2578	12.6706	1.6863	182.2044	1.2055	108.6792	0.0045	0.0	0.0	1.8639	9.7439	8.4827	4.7665	0.6612	11.7885	0.5946	83.6644	1
13.2074	29.0469	25.5694	2.122	33.3174	25.3195	354.9717	5.1653	13.3573	9.5354	0.0	7.8656	45.4283	12.3442	1.6447	11.5087	7.7151	14.3797	2.5843	42.7616	0
2.3552	136.5841	8.5712	5.9277	10.5847	15.0929	161.5639	8.6355	2.055	0.0965	0.1795	0.014	14.1987	31.2334	19.6166	12.1662	4.4649	18.8664	2.8353	242.4328	1
9.1224	43.6298	9.2826	3.7288	33.3971	25.4172	297.848	3.6018	132.4897	0.0	0.0	3.7445	85.287	24.7092	8.0063	21.7	6.3696	27.657	2.6416	96.2031	0
1.9375	18.1982	2.4775	0.827	4.7298	2.3752	316.4317	0.5076	40.1523	0.0263	0.0	0.0031	7.6155	10.5679	27.4263	28.6707	2.5883	6.8087	1.0941	384.0153	1
10.877	134.1365	7.8295	6.4198	12.571	23.1049	486.0626	1.2687	9.4847	0.0205	0.0	5.2202	6.3342	13.4426	1.6236	4.7801	7.011	6.0621	3.3707	48.5915	0
3.945	22.9953	8.8785	1.5148	11.7194	16.8639	408.7582	0.17	40.5803	0.0624	0.0185	0.0103	7.0395	49.6068	19.0961	8.4562	1.5963	2.644	4.7422	186.3616	1
4.1027	125.6222	16.4396	1.8466	13.6434	29.1977	959.0068	1.0703	6.8016	0.192	0.0	4.98	6.9856	17.5253	2.7527	1.9389	1.735	6.8036	5.0324	113.8464	0
2.4381	85.1545	5.5143	0.8431	12.2945	3.4853	175.0782	0.1785	60.7163	0.0046	0.0045	0.0075	8.3648	8.5541	35.7702	27.2268	1.9084	17.5544	1.635	354.0324	1
4.5676	87.7857	11.5973	4.4601	6.9231	8.8622	1370.7719	0.9984	7.2989	0.9716	0.0678	0.6722	11.2666	19.6223	23.3877	2.0244	2.5692	6.8208	1.3907	371.3616	0
2.4188	36.8918	6.0096	0.3246	12.0387	8.704	193.8538	0.2612	85.9106	0.0083	0.0286	0.0	4.0068	7.6382	11.3468	5.1072	2.5948	7.4429	1.2938	162.8113	1
13.2331	107.3448	77.9294	4.149	82.5068	24.6748	481.5044	0.9822	20.4154	0.0067	0.0	3.08	71.4553	45.2854	14.0089	9.9027	8.5026	13.8957	3.9889	164.8138	0
0.6859	55.0926	0.738	0.9487	11.5119	1.7107	60.9291	0.9648	90.4165	0.0577	0.0034	0.0056	2.0712	5.9509	9.424	3.3291	0.4576	5.2376	1.1869	90.4205	1
4.3803	54.5033	22.9619	2.8441	90.0218	49.0857	410.2089	1.3801	33.5524	0.0316	0.0	3.966	8.8468	36.916	7.4843	6.3523	6.7703	9.3194	7.441	125.5742	0
0.6553	32.6698	21.8507	0.4293	8.9699	2.4784	507.3266	1.7774	67.9094	0.1135	0.0	0.0	48.8913	10.2948	6.3003	4.8034	0.8912	8.6859	6.4905	82.6349	1
7.2207	103.0911	23.3674	3.4124	38.3311	23.0638	796.3548	1.9848	38.8244	0.0929	0.0031	2.7652	37.8447	20.3323	2.5805	2.2182	8.0647	9.5455	8.1138	128.5992	0
1.589	39.9131	6.7281	0.5445	5.3289	1.3442	249.5198	0.5904	118.0641	0.0081	0.0	0.0402	7.3847	8.8966	70.2368	15.9853	1.086	11.337	0.6309	164.9033	1
6.3249	192.4451	4.1653	3.2602	87.0401	16.1337	215.5872	1.8703	3.8107	0.0578	0.0057	3.2207	7.8942	47.1692	23.4062	3.0023	5.0048	24.3503	6.2079	402.5401	0
1.2276	54.3902	0.9907	0.7123	7.2461	10.7658	144.3603	0.0804	107.998	0.0048	0.0	0.0158	3.583	16.8583	15.013	6.2729	0.9258	14.8646	5.6935	219.0848	1
13.6523	99.6201	12.893	4.7358	87.0731	36.2883	169.3657	2.1491	14.0365	7.2523	0.0	3.1119	16.1005	43.8643	7.0979	1.3346	7.5594	7.9406	6.4351	171.9642	0
1.3282	40.8872	9.1377	2.4972	12.8309	1.8771	126.4518	0.8746	93.7173	0.0162	0.0	0.0089	2.6337	10.0542	29.2576	15.1977	1.569	8.5074	1.2868	120.7977	1
3.7102	137.7036	5.4878	2.7153	24.9418	10.4983	645.2996	1.0989	28.3752	0.0248	0.2023	9.6315	7.8489	39.4753	9.6994	10.7947	9.8879	14.5157	4.087	300.2989	0
1.4553	54.8598	11.0076	0.5206	3.3925	0.6041	205.2902	0.9518	110.7349	0.0061	0.0091	0.0025	7.2295	13.0966	25.0485	16.0675	1.7913	14.1343	0.623	370.6848	1
9.4986	134.2759	16.0871	5.4903	112.3287	36.7901	1147.338	0.8306	0.867	0.0362	0.0	2.0609	28.1951	22.2126	3.3044	1.9601	7.9413	18.9309	3.1909	255.2215	0
1.3104	53.6385	5.5352	0.8265	17.3505	5.1751	236.1311	2.1416	61.9176	0.0228	0.0125	0.0	40.9863	14.9776	12.6548	10.4966	1.4135	16.3845	1.6452	182.352	1
11.2159	120.5679	28.7452	3.2612	14.654	49.3286	534.4936	4.9629	0.5943	0.0102	0.0	9.5666	22.1536	8.8662	0.4427	3.6712	5.5819	12.4431	3.7542	87.8272	0
0.946	45.5885	1.1993	0.2952	5.475	3.5061	142.3623	0.4989	131.6245	0.0051	0.0076	0.0	2.3795	6.7831	6.7022	1.9065	0.5192	7.8385	1.008	66.7416	1
4.2508	162.6375	37.5563	4.4392	33.1022	17.6981	523.7642	2.5006	59.6427	0.1395	0.0	19.8769	48.12	25.2604	4.4666	6.5041	4.2665	19.1703	3.4796	139.9871	0
1.6554	83.5129	1.3844	0.9856	4.8761	2.7142	218.4754	0.7725	28.2387	0.0279	0.8608	0.0143	11.6595	33.673	79.0795	20.9245	2.6423	13.5975	1.8165	465.8611	1
7.4638	289.0222	44.3544	5.9372	99.9724	34.161	743.5598	2.2136	14.7138	0.4106	0.0	1.5314	53.3549	5.8949	1.9355	5.7928	5.7543	33.0746	3.4503	138.1589	0
0.9739	27.7225	1.436	0.1931	6.5777	1.044	123.8834	0.2015	181.7338	0.0027	0.0132	0.0	1.0949	5.0538	8.4894	3.1966	0.6823	4.4083	0.7898	59.3008	1
12.6923	80.1924	31.9008	6.9527	23.6415	12.7335	643.7586	2.0944	35.4055	0.0989	0.0	5.9401	40.9863	29.3021	1.7251	7.3199	20.7699	12.5968	3.5229	71.9239	0
2.8958	124.5891	4.0325	2.8658	5.1443	8.7783	219.2223	3.1424	0.7771	0.2375	0.013	0.0289	22.4611	37.4876	18.9335	3.9746	1.888	3.3474	2.6254	245.2873	1
8.8591	74.4863	11.6168	0.3589	27.5683	28.2668	665.7439	1.69	12.9456	10.6684	0.0057	0.2674	69.519	8.0278	2.3467	2.375	4.6581	8.2365	1.476	53.3401	0
3.418	100.5602	10.0416	2.9173	21.7763	11.0612	671.6853	0.7588	0.0832	0.4053	0.3606	0.0037	94.2	16.445	4.6625	4.107	2.7812	5.1712	2.2119	796.7274	1
15.7275	127.8063	29.1383	1.6653	80.985	56.1615	547.2103	0.7997	35.5835	0.3334	0.0	3.0834	65.8246	48.7248	6.468	8.5769	6.3409	28.5275	4.4476	239.8957	0
1.1098	84.0119	4.8561	0.1982	3.6133	0.7363	478.1188	2.1951	3.4999	0.0	0.0	0.0	24.6183	7.0385	11.6788	11.8958	2.9298	3.2006	0.3262	962.5895	1
8.3689	159.5979	32.0137	4.0019	83.6032	21.4063	473.5963	2.1511	6.2241	0.1504	0.0	6.3276	22.8172	57.9097	5.6435	1.8292	11.22	15.0246	5.2748	240.9142	0
1.5255	52.001	1.9733	0.7072	17.7557	3.4499	154.0922	1.2156	80.3919	0.0082	0.0081	0.0068	8.5989	14.2248	47.5677	16.2131	1.8595	11.3467	1.317	187.73	1
1.8822	45.0471	24.8694	4.9231	65.7189	16.4991	810.1254	0.8171	62.4541	0.0156	0.0	7.286	35.5972	40.5507	2.8939	9.9374	8.3541	15.655	2.9593	124.976	0
0.7986	32.1562	2.961	0.5418	3.7949	2.0373	171.186	0.8824	97.9957	0.0116	0.0382	0.0095	14.8745	10.3603	12.9739	8.7223	1.3271	5.3379	0.593	114.5586	1
10.364	39.1979	12.0615	4.6329	22.8166	28.3934	404.3111	3.7341	35.1529	2.649	0.0222	6.3243	55.6253	21.7873	3.0706	6.3065	5.063	6.1294	3.9266	99.7791	0
0.7607	35.7044	11.4175	0.5787	22.5292	1.4681	101.8097	1.3786	71.8885	0.1877	0.0	0.0083	2.9124	7.9764	13.4112	4.3185	1.0477	7.032	0.7657	120.1671	1
7.7412	120.4333	11.5521	3.6007	60.7692	29.0941	607.3228	1.2195	43.5478	0.1253	0.0052	6.9192	15.0695	24.2175	7.1759	2.466	7.8953	26.131	7.3065	123.4424	0
1.0651	33.6429	4.1549	0.4322	62.5613	1.1573	258.0818	1.0628	74.6333	0.1681	0.0043	0.0106	13.5592	13.0142	16.9854	12.4253	0.7421	4.9352	0.5314	154.5279	1
11.2329	87.3121	14.7706	3.2035	12.7083	10.6732	564.2828	1.1	4.5124	0.1325	0.0	8.431	8.842	6.434	3.1493	2.5088	6.4579	12.3348	3.9001	136.7757	0
1.3415	96.7753	1.8575	1.309	12.8741	7.4459	123.6591	0.7843	90.4422	0.0	0.0148	0.0049	5.1597	15.7607	72.8992	11.9688	1.0754	14.8913	2.2106	429.6769	1
9.2013	66.2579	11.0274	2.6666	67.5602	55.3499	382.4057	0.4352	102.2941	0.2723	0.0	7.2977	12.3227	101.9878	2.7677	22.994	4.0846	17.7083	4.1623	66.8267	0
1.9326	60.9008	9.0063	0.6625	7.0685	5.2575	183.7024	0.4551	91.2028	0.007	0.0161	0.0019	9.3549	19.2355	22.5236	14.5548	2.0465	10.2865	2.4127	198.9661	1
15.303	112.0251	8.6043	3.0553	30.9091	16.7161	760.2195	1.0583	19.0181	1.2966	0.0	0.0085	65.5375	7.0308	4.0675	3.7918	5.8993	5.3532	7.3714	153.7513	0
1.282	56.9696	3.1327	0.8497	6.9358	1.7792	163.645	0.0936	134.2054	0.0049	0.0	0.004	9.6719	14.4748	20.5242	10.4621	1.2473	23.2565	1.1167	202.4476	1
